Subject	onset	duration	sample	trial_type	response_time	stimulus	run
10	205.203	5	1113019	friendTraitBlock	3.966	careful about doing things the right way, meticulous	2
10	214.22	5	1122036	friendTraitBlock	3.154	unathletic, weak, or physically limited in some fashion	2
10	221.237	5	1129053	friendTraitBlock	4.034	perverse, having unhealthy habits	2
10	230.246	5	1138062	friendTraitBlock	3.113	persuasive, articulate and even eloquent	2
10	241.255	5	1149071	friendTraitBlock	2.038	romantic or charming	2
10	256.264	5	1164080	friendRoleBlock	2.046	entertains the group	2
10	267.273	5	1175089	friendRoleBlock	2.72	shares study notes with others	2
10	278.29	5	1186106	friendRoleBlock	2.467	discovers new knowledge for the group	2
10	287.307	5	1195123	friendRoleBlock	2.375	divides up and assigns others to tasks	2
10	296.324	5	1204140	friendRoleBlock	1.539	barters with others on behalf of the group	2
10	307.333	5	1215149	friendRoleBlock	2.361	hoards the group's resources for the future	2
10	318.35	5	1226166	friendRoleBlock	1.657	provides emotional support to the group	2
10	325.367	5	1233183	friendRoleBlock	3.012	helps people with physically demanding tasks	2
10	336.376	5	1244192	friendRoleBlock	3.506	attacks others who harm the group	2
10	345.393	5	1253209	friendRoleBlock	2.688	deceives others in the group for amusement or pleasure	2
10	358.402	5	1266218	selfRoleBlock	2.016	keeps others on schedule	2
10	367.419	5	1275235	selfRoleBlock	2.708	challenges the morals and norms of the group	2
10	376.428	5	1284244	selfRoleBlock	2.127	reminds others of their obligations	2
10	383.437	5	1291253	selfRoleBlock	1.63	throws parties for the group	2
10	394.454	5	1302270	selfRoleBlock	1.313	provides emotional support to the group	2
10	409.463	5	1317279	selfTraitBlock	2.906	reckless and impulsive	2
10	416.472	5	1324288	selfTraitBlock	3.241	confident, secure in themselves	2
10	425.489	5	1333305	selfTraitBlock	3.165	careful about doing things the right way, meticulous	2
10	436.498	5	1344314	selfTraitBlock	1.406	considerate and kind	2
10	447.515	5	1355331	selfTraitBlock	2.919	emotionally needy, craving affirmation or attention	2
10	460.524	5	1368340	selfRoleBlock	2.847	excludes unpopular or unwanted others from the group	2
10	467.533	5	1375349	selfRoleBlock	1.632	cleans and tidies up after others	2
10	478.55	5	1386366	selfRoleBlock	1.446	discovers new knowledge for the group	2
10	489.559	5	1397375	selfRoleBlock	1.607	leads the group	2
10	498.567	5	1406383	selfRoleBlock	1.471	creates rules for the group	2
10	1	5	1471620	friendRoleBlock	2.484	excludes unpopular or unwanted others from the group	3
10	10.009	5	1480629	friendRoleBlock	2.303	loosens up the group	3
10	19.018	5	1489638	friendRoleBlock	2.151	helps others find their aspirations	3
10	26.035	5	1496655	friendRoleBlock	2.512	gives others in the group false hope	3
10	37.052	5	1507672	friendRoleBlock	2.422	challenges others' authority in the group	3
10	52.061	5	1522681	friendRoleBlock	2.241	creates rules for the group	3
10	61.07	5	1531690	friendRoleBlock	1.967	finds new opportunities for the group	3
10	70.087	5	1540707	friendRoleBlock	2.656	engages others to be active and fit	3
10	81.096	5	1551716	friendRoleBlock	2.411	motivates others to a common goal	3
10	92.113	5	1562733	friendRoleBlock	2.245	reminds others of their obligations	3
10	103.122	5	1573742	selfTraitBlock	3.123	unathletic, weak, or physically limited in some fashion	3
10	110.139	5	1580759	selfTraitBlock	2.795	sentimental and sensitive, experiencing emotions strongly	3
10	121.148	5	1591768	selfTraitBlock	2.895	compliant, submissive	3
10	132.157	5	1602777	selfTraitBlock	2.134	eminent, popular, and captivating	3
10	141.165	5	1611785	selfTraitBlock	2.092	promiscuous, sleeping around a lot	3
10	154.174	5	1624794	friendTraitBlock	3.342	trustworthy, faithful	3
10	163.183	5	1633803	friendTraitBlock	2.443	finds fault with others	3
10	174.192	5	1644812	friendTraitBlock	2.635	prone to boredom, listless	3
10	181.209	5	1651829	friendTraitBlock	2.563	sentimental and sensitive, experiencing emotions strongly	3
10	190.218	5	1660838	friendTraitBlock	2.372	perseverant until the task is finished	3
10	205.227	5	1675847	selfRoleBlock	2.76	gives others in the group false hope	3
10	216.236	5	1686856	selfRoleBlock	1.991	resolves conflicts in the group	3
10	225.253	5	1695873	selfRoleBlock	2.374	maintains the group's traditions and rituals	3
10	232.27	5	1702890	selfRoleBlock	2.424	asks questions when the group is confused	3
10	241.287	5	1711907	selfRoleBlock	1.727	hoards the group's resources for the future	3
10	256.296	5	1726916	friendTraitBlock	2.416	hedonistic and pleasure seeking	3
10	267.305	5	1737925	friendTraitBlock	2.128	confident, secure in themselves	3
10	278.314	5	1748934	friendTraitBlock	2.062	dull, unintelligent	3
10	287.323	5	1757943	friendTraitBlock	3.124	apathetic or indifferent	3
10	294.331	5	1764951	friendTraitBlock	1.715	reckless and impulsive	3
10	307.34	5	1777960	selfRoleBlock	2.227	motivates others to a common goal	3
10	318.349	5	1788969	selfRoleBlock	1.911	shares gossip with the group	3
10	327.358	5	1797978	selfRoleBlock	1.829	tutors others in the group	3
10	336.367	5	1806987	selfRoleBlock	1.9	counsels others in difficult life decisions	3
10	347.376	5	1817996	selfRoleBlock	2.195	engages others to be active and fit	3
10	358.385	5	1829005	selfGroupBlock	2.012	conservatives	3
10	369.393	5	1840013	selfGroupBlock	1.48	Middle Eastern	3
10	380.402	5	1851022	selfGroupBlock	1.054	Black	3
10	389.411	5	1860031	selfGroupBlock	0.989	White	3
10	398.42	5	1869040	selfGroupBlock	1.222	fraternity or sorority members	3
10	409.429	5	1880049	friendGroupBlock	2.009	women	3
10	420.438	5	1891058	friendGroupBlock	1.214	humanities majors	3
10	429.446	5	1900066	friendGroupBlock	1.228	Buddhists	3
10	438.455	5	1909075	friendGroupBlock	1.689	Middle Eastern	3
10	449.464	5	1920084	friendGroupBlock	1.123	Asian	3
10	460.473	5	1931093	selfTraitBlock	1.602	healthy and fit	3
10	471.482	5	1942102	selfTraitBlock	2.25	brave, courageous	3
10	480.491	5	1951111	selfTraitBlock	1.65	cold and aloof	3
10	487.499	5	1958119	selfTraitBlock	2.368	blunt, no-nonsense	3
10	498.508	5	1969128	selfTraitBlock	1.931	gets nervous and anxious easily	3
10	1.001	5	2042149	friendTraitBlock	2.173	arrogant or full of themselves	4
10	8.009	5	2049157	friendTraitBlock	2.421	cooperative, enjoying working with others	4
10	17.018	5	2058166	friendTraitBlock	1.967	hurried, impatient	4
10	26.027	5	2067175	friendTraitBlock	1.981	brave, courageous	4
10	37.036	5	2078184	friendTraitBlock	1.582	gets nervous and anxious easily	4
10	52.045	5	2093193	selfTraitBlock	1.955	trustworthy, faithful	4
10	61.054	5	2102202	selfTraitBlock	2.371	persuasive, articulate and even eloquent	4
10	72.062	5	2113210	selfTraitBlock	1.584	hurried, impatient	4
10	83.071	5	2124219	selfTraitBlock	1.676	romantic or charming	4
10	90.08	5	2131228	selfTraitBlock	1.623	callous, caring little for others	4
10	103.089	5	2144237	friendGroupBlock	1.67	hipsters	4
10	112.098	5	2153246	friendGroupBlock	0.996	Christians	4
10	119.106	5	2160254	friendGroupBlock	1.455	commuter students	4
10	128.115	5	2169263	friendGroupBlock	1.326	nerds	4
10	139.124	5	2180272	friendGroupBlock	1.438	Jewish	4
10	154.133	5	2195281	friendRoleBlock	3.408	ensures others in the group act morally	4
10	165.15	5	2206298	friendRoleBlock	2.494	resolves conflicts in the group	4
10	174.168	5	2215316	friendRoleBlock	3.112	shames group members for their mistakes	4
10	183.185	5	2224333	friendRoleBlock	2.198	asks questions when the group is confused	4
10	194.202	5	2235350	friendRoleBlock	2.672	challenges the morals and norms of the group	4
10	205.211	5	2246359	friendRoleBlock	2.238	organizes and coordinates the group's plans	4
10	214.22	5	2255368	friendRoleBlock	1.836	throws parties for the group	4
10	221.237	5	2262385	friendRoleBlock	2.6	ensures others follow the group's rules	4
10	232.246	5	2273394	friendRoleBlock	1.52	leads the group	4
10	241.254	5	2282402	friendRoleBlock	1.477	shares gossip with the group	4
10	256.263	5	2297411	friendTraitBlock	2.404	outgoing, sociable	4
10	263.272	5	2304420	friendTraitBlock	1.996	greedy or power-hungry	4
10	272.281	5	2313429	friendTraitBlock	2.072	compliant, submissive	4
10	281.29	5	2322438	friendTraitBlock	2.564	cold and aloof	4
10	292.299	5	2333447	friendTraitBlock	2.934	relaxed, handles stress well	4
10	307.308	5	2348456	selfTraitBlock	2.04	perseverant until the task is finished	4
10	316.316	5	2357464	selfTraitBlock	1.083	happy and cheerful	4
10	327.325	5	2368473	selfTraitBlock	1.352	jealous, petty	4
10	334.334	5	2375482	selfTraitBlock	2.681	passionate, opinionated	4
10	343.343	5	2384491	selfTraitBlock	1.188	depressed, blue	4
10	358.352	5	2399500	selfRoleBlock	2.378	shares study notes with others	4
10	367.361	5	2408509	selfRoleBlock	2.259	ensures others in the group act morally	4
10	374.369	5	2415517	selfRoleBlock	1.334	entertains the group	4
10	385.378	5	2426526	selfRoleBlock	1.924	challenges the group's beliefs	4
10	396.395	5	2437543	selfRoleBlock	2.499	keeps the group from dangerous or risky ventures	4
10	409.404	5	2450552	selfRoleBlock	1.998	helps others find their aspirations	4
10	420.413	5	2461561	selfRoleBlock	1.994	loosens up the group	4
10	429.43	5	2470578	selfRoleBlock	1.881	divides up and assigns others to tasks	4
10	440.448	5	2481596	selfRoleBlock	2.313	organizes and coordinates the group's plans	4
10	447.465	5	2488613	selfRoleBlock	1.804	helps people with physically demanding tasks	4
10	460.474	5	2501622	selfGroupBlock	0.953	Canadians	4
10	471.483	5	2512631	selfGroupBlock	0.655	Asian	4
10	482.491	5	2523639	selfGroupBlock	0.792	liberals	4
10	491.5	5	2532648	selfGroupBlock	1.099	men	4
10	498.509	5	2539657	selfGroupBlock	2.147	stoners	4
12	1	5	69436	friendTraitBlock	2.943	persuasive, articulate and even eloquent	1
12	10.009	5	78445	friendTraitBlock	1.314	promiscuous, sleeping around a lot	1
12	19.018	5	87454	friendTraitBlock	2.651	finds fault with others	1
12	26.026	5	94462	friendTraitBlock	1.985	healthy and fit	1
12	37.044	5	105480	friendTraitBlock	2.919	hedonistic and pleasure seeking	1
12	52.053	5	120489	friendRoleBlock	3.034	barters with others on behalf of the group	1
12	63.062	5	131498	friendRoleBlock	2.383	helps others find their aspirations	1
12	72.079	5	140515	friendRoleBlock	2.384	finds new opportunities for the group	1
12	83.096	5	151532	friendRoleBlock	2.361	ensures others follow the group's rules	1
12	92.113	5	160549	friendRoleBlock	1.779	provides emotional support to the group	1
12	103.122	5	171558	selfGroupBlock	1.945	Black	1
12	114.131	5	182567	selfGroupBlock	1.384	Christians	1
12	123.14	5	191576	selfGroupBlock	1.883	conservatives	1
12	130.148	5	198584	selfGroupBlock	1.606	hipsters	1
12	141.157	5	209593	selfGroupBlock	1.309	White	1
12	154.166	5	222602	selfRoleBlock	2.592	organizes and coordinates the group's plans	1
12	165.183	5	233619	selfRoleBlock	2.645	ensures others follow the group's rules	1
12	174.201	5	242637	selfRoleBlock	2.714	challenges others' authority in the group	1
12	185.209	5	253645	selfRoleBlock	2.753	keeps others on schedule	1
12	194.227	5	262663	selfRoleBlock	1.929	discovers new knowledge for the group	1
12	205.236	5	273672	friendGroupBlock	2.49	Canadians	1
12	212.244	5	280680	friendGroupBlock	2.262	men	1
12	221.253	5	289689	friendGroupBlock	1.509	Jewish	1
12	230.262	5	298698	friendGroupBlock	2.447	humanities majors	1
12	241.271	5	309707	friendGroupBlock	2.011	commuter students	1
12	256.28	5	324716	selfTraitBlock	3.072	romantic or charming	1
12	263.288	5	331724	selfTraitBlock	3.678	eminent, popular, and captivating	1
12	272.306	5	340742	selfTraitBlock	2.739	sentimental and sensitive, experiencing emotions strongly	1
12	283.315	5	351751	selfTraitBlock	1.861	relaxed, handles stress well	1
12	294.323	5	362759	selfTraitBlock	2.212	confident, secure in themselves	1
12	307.332	5	375768	selfRoleBlock	3.152	asks questions when the group is confused	1
12	318.35	5	386786	selfRoleBlock	3.356	lets others in the group take advantage of them	1
12	325.367	5	393803	selfRoleBlock	3.028	challenges the morals and norms of the group	1
12	334.375	5	402811	selfRoleBlock	2.587	challenges the group's beliefs	1
12	345.384	5	413820	selfRoleBlock	2.463	engages others to be active and fit	1
12	358.393	5	426829	friendRoleBlock	3.838	discovers new knowledge for the group	1
12	369.411	5	437847	friendRoleBlock	2.404	shares study notes with others	1
12	378.428	5	446864	friendRoleBlock	3.586	ensures others in the group act morally	1
12	387.445	5	455881	friendRoleBlock	4.066	excludes unpopular or unwanted others from the group	1
12	398.454	5	466890	friendRoleBlock	2.32	keeps others on schedule	1
12	409.463	5	477899	selfTraitBlock	4.91	hedonistic and pleasure seeking	1
12	418.471	5	486907	selfTraitBlock	2.627	arrogant or full of themselves	1
12	425.48	5	493916	selfTraitBlock	2.834	outgoing, sociable	1
12	436.489	5	504925	selfTraitBlock	2.79	artistic, appreciating aesthetics	1
12	445.498	5	513934	selfTraitBlock	1.789	persuasive, articulate and even eloquent	1
12	460.507	5	528943	friendTraitBlock	3.341	romantic or charming	1
12	471.516	5	539952	friendTraitBlock	2.141	compliant, submissive	1
12	478.533	5	546969	friendTraitBlock	3.596	careful about doing things the right way, meticulous	1
12	487.542	5	555978	friendTraitBlock	3.716	outgoing, sociable	1
12	496.55	5	564986	friendTraitBlock	3.181	callous, caring little for others	1
12	1	5	655691	friendRoleBlock	2.719	attacks others who harm the group	2
12	12.009	5	666700	friendRoleBlock	2.003	shares gossip with the group	2
12	21.026	5	675717	friendRoleBlock	2.519	keeps the group from dangerous or risky ventures	2
12	30.035	5	684726	friendRoleBlock	2.421	creates rules for the group	2
12	41.044	5	695735	friendRoleBlock	2.495	divides up and assigns others to tasks	2
12	52.053	5	706744	friendRoleBlock	2.851	helps people with physically demanding tasks	2
12	63.07	5	717761	friendRoleBlock	1.927	hoards the group's resources for the future	2
12	72.079	5	726770	friendRoleBlock	2.896	shames group members for their mistakes	2
12	81.088	5	735779	friendRoleBlock	3.509	loosens up the group	2
12	92.105	5	746796	friendRoleBlock	2.475	engages others to be active and fit	2
12	103.114	5	757805	selfRoleBlock	3.277	maintains the group's traditions and rituals	2
12	114.123	5	768814	selfRoleBlock	1.743	tutors others in the group	2
12	123.14	5	777831	selfRoleBlock	2.509	shames group members for their mistakes	2
12	132.157	5	786848	selfRoleBlock	2.823	provides emotional support to the group	2
12	139.174	5	793865	selfRoleBlock	2.549	hoards the group's resources for the future	2
12	154.183	5	808874	selfRoleBlock	2.228	shares study notes with others	2
12	161.192	5	815883	selfRoleBlock	3.476	gives others in the group false hope	2
12	172.2	5	826891	selfRoleBlock	2.038	throws parties for the group	2
12	181.218	5	835909	selfRoleBlock	2.537	finds new opportunities for the group	2
12	192.235	5	846926	selfRoleBlock	3.391	excludes unpopular or unwanted others from the group	2
12	205.244	5	859935	friendTraitBlock	3.049	trustworthy, faithful	2
12	214.261	5	868952	friendTraitBlock	3.935	perverse, having unhealthy habits	2
12	225.27	5	879961	friendTraitBlock	2.452	cooperative, enjoying working with others	2
12	232.279	5	886970	friendTraitBlock	2.623	clever and cunning	2
12	243.287	5	897978	friendTraitBlock	3.197	jealous, petty	2
12	256.296	5	910987	friendTraitBlock	3.974	greedy or power-hungry	2
12	267.305	5	921996	friendTraitBlock	3.276	happy and cheerful	2
12	274.322	5	929013	friendTraitBlock	3.123	gets nervous and anxious easily	2
12	283.34	5	938031	friendTraitBlock	3.605	perseverant until the task is finished	2
12	294.348	5	949039	friendTraitBlock	2.469	passionate, opinionated	2
12	307.357	5	962048	friendGroupBlock	2.374	hipsters	2
12	316.366	5	971057	friendGroupBlock	1.784	Asian	2
12	327.375	5	982066	friendGroupBlock	2.009	nerds	2
12	336.384	5	991075	friendGroupBlock	4	women	2
12	343.393	5	998084	friendGroupBlock	1.951	Middle Eastern	2
12	358.402	5	1013093	selfGroupBlock	3.4	fraternity or sorority members	2
12	369.411	5	1024102	selfGroupBlock	1.426	Muslims	2
12	378.419	5	1033110	selfGroupBlock	0.98	students	2
12	389.428	5	1044119	selfGroupBlock	1.306	stoners	2
12	398.437	5	1053128	selfGroupBlock	1.443	commuter students	2
12	409.446	5	1064137	selfTraitBlock	3.042	cold and aloof	2
12	420.455	5	1075146	selfTraitBlock	1.214	jealous, petty	2
12	431.464	5	1086155	selfTraitBlock	1.863	greedy or power-hungry	2
12	438.481	5	1093172	selfTraitBlock	3.823	emotionally needy, craving affirmation or attention	2
12	447.498	5	1102189	selfTraitBlock	2.634	unathletic, weak, or physically limited in some fashion	2
12	460.507	5	1115198	selfTraitBlock	2.474	compliant, submissive	2
12	471.516	5	1126207	selfTraitBlock	2.966	apathetic or indifferent	2
12	480.525	5	1135216	selfTraitBlock	2.226	dull, unintelligent	2
12	489.533	5	1144224	selfTraitBlock	1.719	spontaneous, adventuresome	2
12	496.55	5	1151241	selfTraitBlock	2.508	perverse, having unhealthy habits	2
12	1	5	1272639	selfRoleBlock	2.332	cleans and tidies up after others	3
12	8.009	5	1279648	selfRoleBlock	3.151	shares gossip with the group	3
12	19.018	5	1290657	selfRoleBlock	1.936	motivates others to a common goal	3
12	28.035	5	1299674	selfRoleBlock	2.366	advises the group on strategy in competitions and games	3
12	37.052	5	1308691	selfRoleBlock	3.23	deceives others in the group for amusement or pleasure	3
12	52.061	5	1323700	selfRoleBlock	2.904	helps others find romantic partners	3
12	61.078	5	1332717	selfRoleBlock	2.415	divides up and assigns others to tasks	3
12	70.096	5	1341735	selfRoleBlock	2.961	barters with others on behalf of the group	3
12	81.104	5	1352743	selfRoleBlock	2.618	loosens up the group	3
